,input_string,formatted_address,latitude,longitude,accuracy,google_place_id,type,status
378,"154 PRIMROSE GROVE, DARNDALE, DUBLIN 17,Dublin,Ireland","154 Primrose Grove, Priorswood, Dublin, Ireland",53.4008133,-6.1915298,RANGE_INTERPOLATED,Ei8xNTQgUHJpbXJvc2UgR3JvdmUsIFByaW9yc3dvb2QsIER1YmxpbiwgSXJlbGFuZCIxEi8KFAoSCSMfy5nhD2dIEbK0ORQerokGEJoBKhQKEgmN5puS4Q9nSBFQOCKFpbnMcA,street_address,OK
379,"44 PARK CRESCENT HOUSE, BLACKHORSE AVE, DUBLIN 7,Dublin,Ireland","Park Crescent House, Blackhorse Ave, Ashtown, Dublin 7, Ireland",53.36235569999999,-6.3115231,ROOFTOP,ChIJjcaNULANZ0gRmi41s-goPKM,premise,OK
380,"14 rathmill green, rathmill manor, rathcoole,Dublin,Ireland","14 Rathmill Green, Tootenhill, Broadfield Manor, Co. Dublin, D24 RRN4, Ireland",53.2769819,-6.4843967,ROOFTOP,ChIJ6zyeLJ92Z0gRXNENtFIi9r0,street_address,OK
381,"6 DUN SAITHNE CRESCENT, BALBRIGGAN, CO. DUBLIN,Dublin,Ireland","6 Dún Saithne Cres, Bremore, Balbriggan, Co. Dublin, K32 KP26, Ireland",53.6164356,-6.2024751,ROOFTOP,ChIJ28Jw0NkiZ0gR4akeO5XI6yo,premise,OK
382,"15 Castlegrange Court, Castaheany, Dublin 15,Dublin,Ireland","15 Castlegrange Ct, Castaheany, Dublin 15, D15 CDR9, Ireland",53.3998964,-6.427894999999999,ROOFTOP,ChIJvz94bmZtZ0gRERI8Z2xaeDM,street_address,OK
383,"6 CONNOLLY AVENUE, KINSEALY LANE, MALAHIDE,Dublin,Ireland","6 Connolly Ave, Broomfield, Malahide, Co. Dublin, Ireland",53.4357567,-6.1677529,RANGE_INTERPOLATED,Ejk2IENvbm5vbGx5IEF2ZSwgQnJvb21maWVsZCwgTWFsYWhpZGUsIENvLiBEdWJsaW4sIElyZWxhbmQiMBIuChQKEgkz9_A-mxpnSBG-UwHLHHbrARAGKhQKEgnFXnw_mxpnSBGdk5cJXe8mxg,street_address,OK
384,"6 CARNSORE, PILOT VIEW, HARBOUR RD,Dublin,Ireland","Harbour Rd, Dublin, Ireland",53.2831793,-6.1049678,GEOMETRIC_CENTER,ChIJARXuG0wGZ0gRvIUTcH07Cpw,route,OK
385,"11 LARKFIELD GROVE, LUCAN, DUBLIN,Dublin,Ireland","11 Larkfield Grove, Ballyowen, Lucan, Co. Dublin, K78 NV24, Ireland",53.3528089,-6.4171858,ROOFTOP,ChIJPdBdUOFyZ0gR1_d9NNkQGHI,street_address,OK
386,"APT 16, STEWART HOUSE, PARNELL ST DUBLIN 1,Dublin,Ireland","Apartment 2, Stewart House, Parnell St, Rotunda, Dublin 1, Ireland",53.3509594,-6.2653344,ROOFTOP,ChIJLR2cfIEOZ0gRQ0HKND5wDKc,premise,OK
387,"UNIT NO 116, THIRD FLOOR, NORTHBANK,Dublin,Ireland","Dublin, Ireland",53.3498053,-6.2603097,APPROXIMATE,ChIJL6wn6oAOZ0gRoHExl6nHAAo,"locality,political",OK
388,"14 SEAVIEW AVE NORTH, CLONTARF, DUBLIN 3,Dublin,Ireland","14 Seaview Ave N, Clontarf, Dublin 3, D03 AE40, Ireland",53.36304,-6.214015499999999,ROOFTOP,ChIJFeWTa6sPZ0gRHGcIpB85PxI,street_address,OK
389,"121 FORTFIELD RD, TERENURE, DUBLIN 6W,Dublin,Ireland","121 Fortfield Rd, Terenure, Dublin 6W, Co. Dublin, D6W AX66, Ireland",53.3056051,-6.3005948,ROOFTOP,ChIJjfwKrYgLZ0gRFPq74U0u_Dc,premise,OK
390,"50 THE PADDOCKS VIEW, ADAMSTOWN, LUCAN,Dublin,Ireland","50 The Paddocks View, Adamstown, Lucan, Co. Dublin, K78 VX36, Ireland",53.349159,-6.4634374,ROOFTOP,ChIJDVPPTkpyZ0gRnn63XzshzFI,street_address,OK
391,"45 GALTYMORE DR, DUBLIN 12, DUBLIN,Dublin,Ireland","45 Galtymore Dr, Drimnagh, Dublin 12, D12 NW84, Ireland",53.3343382,-6.310639999999999,ROOFTOP,ChIJR6-lBF0MZ0gRL3MwBR-072E,street_address,OK
392,"18 The Way, The Paddocks, Hansfield,Dublin,Ireland","The Paddocks, Hansfield, Dublin, Ireland",53.3961029,-6.4391348,GEOMETRIC_CENTER,ChIJpecohXttZ0gR73PXVzgWqNs,route,OK
393,"45 DUNDANIEL RD, COOLOCK DUBLIN 5, DUBLIN,Dublin,Ireland","Saint Martha, 45 Dundaniel Rd, Kilmore, Dublin 5, D05 V825, Ireland",53.3956676,-6.225379999999999,ROOFTOP,ChIJrcKVmCwOZ0gRDPtHsa-DuCY,street_address,OK
394,"UNIT 2, 180 PHIBSBORO ROAD, PHIBSBORO,Dublin,Ireland","2, 180 Phibsborough Rd, Phibsborough, Dublin 7, D07 XA06, Ireland",53.3596894,-6.272488999999999,ROOFTOP,EkEyLCAxODAgUGhpYnNib3JvdWdoIFJkLCBQaGlic2Jvcm91Z2gsIER1YmxpbiA3LCBEMDcgWEEwNiwgSXJlbGFuZCIdGhsKFgoUChIJcf6mktUNZ0gRuGf0UhsxeiISATI,subpremise,OK
395,"APT 56 SMITHFIELD GATE, RED COW LANE, SMITHFIELD,Dublin,Ireland","Smithfield Gate, Smithfield Gate, Red Cow Ln, Smithfield, Dublin 7, D07 KX52, Ireland",53.3502851,-6.2775553,ROOFTOP,ChIJpcKIHCwMZ0gRMfrbDehXKPM,subpremise,OK
396,"12 JOY ST, RINGSEND, DUBLIN 4,Dublin,Ireland","12 Joy St, Dublin 4, D04 E398, Ireland",53.3402803,-6.234396599999999,ROOFTOP,ChIJa6n8lusOZ0gRkiwWMUCRfU4,street_address,OK
397,"INGLEWOOD, 174 HOWTH RD, KILLESTER DUBLIN 3,Dublin,Ireland","174 Howth Rd, Clontarf East, Dublin 3, D03 X8C6, Ireland",53.3715736,-6.2069899,ROOFTOP,ChIJ8_BFSbAPZ0gR9GbRSSYDR-8,premise,OK
398,"5 TOLKA ROAD, BALLYBOUGH, DUBLIN 3,Dublin,Ireland","5 Tolka Rd, Ballybough, Dublin, D03 XY52, Ireland",53.36254109999999,-6.244646700000001,ROOFTOP,ChIJp8TarGAOZ0gRYo9aSjD5X1w,street_address,OK
399,"ST JOHNS, 48 GLASTHULE RD, SANDYCOVE,Dublin,Ireland","Saint Johns, 48 Glasthule Rd, Glenageary, Glasthule, Co. Dublin, A96 D668, Ireland",53.2866085,-6.1207923,ROOFTOP,ChIJi-0xRjcGZ0gRDfs7VbofZZ8,street_address,OK
400,"10 RENALAGH RD, DUBLIN 6, DUBLIN,Dublin,Ireland","10 Ranelagh Rd, Ranelagh, Dublin, Ireland",53.3297112,-6.2597117,ROOFTOP,ChIJcy_yNqEOZ0gR5bjLz_HadUw,street_address,OK
401,"Apartment 17, Orchard Hall, Diswellstown,Dublin,Ireland","28 Diswellstown Ave, Carpenterstown, Co. Dublin, Ireland",53.36908740000001,-6.3822629,ROOFTOP,ChIJg_yGLu8NZ0gRsWFd-FSYFqI,"establishment,point_of_interest",OK
402,"APT 1 MAGENNIS COURT, 16 MAGENNIS PLACE, DUBLIN 2,Dublin,Ireland","16 Magennis Pl, Dublin 2, D02 E339, Ireland",53.34467,-6.2483793,ROOFTOP,ChIJieBfk5EOZ0gRNYxjqvyAB7Q,"establishment,point_of_interest",OK
403,"16 WOODLANDS PARK, BLACKROCK, DUBLIN,Dublin,Ireland","16 Woodlands Park, Stillorgan, Dublin, A94 WD37, Ireland",53.29586579999999,-6.200887799999999,ROOFTOP,ChIJ0btYdSAJZ0gReS1_E6qS9Gg,premise,OK
404,"1 LARAGH, HAMPTON ST, BALBRIGGAN,Dublin,Ireland","Hampton St, Balbriggan, Co. Dublin, Ireland",53.6072669,-6.1788658,GEOMETRIC_CENTER,ChIJexLT0O4iZ0gR_AxdRyMXb8I,route,OK
405,"32 Royal Canal Avenue, Ashtown, Dublin 15,Dublin,Ireland","32 Royal Canal Ave, Ashtown, Dublin, D15 V29F, Ireland",53.37545129999999,-6.3112673,ROOFTOP,ChIJNVLNApYNZ0gR8qnb7I7NMCQ,street_address,OK
406,"40 CEDAR COURT, MOUNT TALLANT AVE, DUBLIN 6W,Dublin,Ireland","Mount Tallant Ave, Terenure, Dublin, Ireland",53.3151551,-6.2861001,GEOMETRIC_CENTER,ChIJw7iiCwsMZ0gRo1ZO7Ivj4PE,route,OK
407,"Apartment 8 Block 2, New Priory, The Hole in the Wall Road,Dublin,Ireland","Block 2, New Priory, Hole in The Wall Rd, Donaghmede, Dublin, Ireland",53.4027626,-6.1631988,ROOFTOP,ChIJiXvxkVQFZ0gRuOa9WKXzM1U,premise,OK
408,"40 CLANBRASSIL STREET LOWER, WOOD QUAY, DUBLIN 8,Dublin,Ireland","40 Clanbrassil Street Lower, Portobello, Dublin 8, D08 Y2T5, Ireland",53.3335397,-6.2748626,ROOFTOP,ChIJTdn9mxgMZ0gRoLjPOEn_ZMI,premise,OK
409,"3 CONYNGHAM ROAD, PHOENIX PARK, DUBLIN 8,Dublin,Ireland","Phoenix Park, Dublin 8, Ireland",53.3558823,-6.3298133,GEOMETRIC_CENTER,ChIJe1F08akNZ0gRa1ndmi3YJqE,"establishment,park,point_of_interest,tourist_attraction",OK
410,"4 avenue, scholarstown wood, rathfarnham,Dublin,Ireland","Scholarstown Wood, Dublin, Ireland",53.2785753,-6.3069659,APPROXIMATE,ChIJPQmB3KcLZ0gRZzZmTidLnfw,"neighborhood,political",OK
411,"76 COLLINS AVE EAST, DUBLIN 5, DUBLIN,Dublin,Ireland","76 Collins Ave E, Clontarf West, Dublin 5, D05 X504, Ireland",53.37341559999999,-6.2102618,ROOFTOP,ChIJg3XqbrEPZ0gRqfSyWuSn7bk,street_address,OK
412,"17 SERPENTINE AVE, BALLSBRIDGE, DUBLIN 4,Dublin,Ireland","17 Serpentine Ave, Ballsbridge, Dublin, D04 Y5X0, Ireland",53.3285752,-6.2256348,ROOFTOP,ChIJBS8a_8QOZ0gRI48Gay00sB0,street_address,OK
413,"60 Silken Park Avenue, Old Naas Road, Kingswood,Dublin,Ireland","60 Silken Park Ave, Cheeverstown, Dublin, D22 T853, Ireland",53.2979067,-6.4175502,ROOFTOP,ChIJde-cFYR0Z0gRaoHZTMQppng,street_address,OK
414,"UNIT NO. 67 2ND FLOOR, NORTHBANK, CASTLEFORBES ROAD,Dublin,Ireland","Castleforbes Rd, North Dock, Dublin, Ireland",53.3485888,-6.2319967,GEOMETRIC_CENTER,ChIJVdrhuPEOZ0gRqZGW3722JEI,route,OK
415,"57 CHURCHWELL DR, BELMAYNE, BALGRIFFIN,Dublin,Ireland","57 Churchwell Dr, Belmayne, Dublin, D13 E982, Ireland",53.40660219999999,-6.1710748,ROOFTOP,ChIJk9LqZgAQZ0gRo7bcqzd2XhQ,street_address,OK
416,"3 castleway, Kinsealy Lane, Malahide,Dublin,Ireland","3 Castleway, Broomfield, Co. Dublin, Ireland",53.4367998,-6.1644517,RANGE_INTERPOLATED,EiwzIENhc3RsZXdheSwgQnJvb21maWVsZCwgQ28uIER1YmxpbiwgSXJlbGFuZCIwEi4KFAoSCeOuHM-aGmdIEX1cPe0kw2nlEAMqFAoSCcmFHvKaGmdIEeoNlJKPxtZG,street_address,OK
417,"APARTMENT 1, 53 AMIENS STREET, DUBLIN 1,Dublin,Ireland","Amiens St, North Dock, Dublin, Ireland",53.35202,-6.2496,GEOMETRIC_CENTER,ChIJLT2uUYkOZ0gR3WQZkoWyV18,route,OK
418,"132 KELVIN CLOSE, PORTMARNOCK, DUBLIN,Dublin,Ireland","132 Kelvin Cl, Carrickhill, Portmarnock, Co. Dublin, D13 VR60, Ireland",53.4357732,-6.1272853,ROOFTOP,ChIJ9TMyeOQaZ0gRRC29fmRc2KE,street_address,OK
419,"7 Werburgh's Court, Drynam Road, Swords,Dublin,Ireland","St Werburghs Court, Drynam Rd, Commons East, Swords, Co. Dublin, K67 H563, Ireland",53.4509988,-6.2089615,GEOMETRIC_CENTER,ChIJi3hZpvQQZ0gRhxFIGnaUrAU,"establishment,point_of_interest",OK
420,"13 FARNHAM CRESCENT, FARNHAM ESTATE, DUBLIN 11,Dublin,Ireland","13 Farnham Cres, Finglas South, Dublin, Ireland",53.385855,-6.3015674,RANGE_INTERPOLATED,Ei8xMyBGYXJuaGFtIENyZXMsIEZpbmdsYXMgU291dGgsIER1YmxpbiwgSXJlbGFuZCIwEi4KFAoSCWGH4ZvtDWdIEU1eWK3sK32cEA0qFAoSCdlm35DtDWdIEQue9SuRaeL6,street_address,OK
421,"81 ERRIGAL ROAD, DRIMNAGH, DUBLIN 12,Dublin,Ireland","81 Errigal Rd, Drimnagh, Dublin 12, D12 P295, Ireland",53.32581039999999,-6.3221659,ROOFTOP,ChIJS5wziokMZ0gRUzw0Y9ZQVFE,street_address,OK
422,"APT 59 MUSIC HALL, COWS LANE, TEMPLE BAR DUBLIN 2,Dublin,Ireland","2 Cow's Ln, Temple Bar, Dublin, D08 WV08, Ireland",53.3443227,-6.268742899999999,ROOFTOP,ChIJ_ylj8CcMZ0gR6RHrLBezVoI,subpremise,OK
423,"25 Castleland Park Place, Balbriggan,Dublin,Ireland","25 Castleland Park Pl, Castleland, Balbriggan, Co. Dublin, Ireland",53.59827199999999,-6.179380999999999,ROOFTOP,ChIJj2cquZQiZ0gRvPHa5kFzaYs,street_address,OK
424,"11 The Rise, St. Marnock's Bay, Station Road,Dublin,Ireland","Portmarnock, Co. Dublin, Ireland",53.41801969999999,-6.149158799999999,GEOMETRIC_CENTER,ChIJV9c4ZGkbZ0gRb5Otz3Ph5Lk,"convenience_store,establishment,food,point_of_interest,store",OK
425,"6 MOYLARAGH RISE, BALBRIGGAN, DUBLIN,Dublin,Ireland","6 Moylaragh Rise, Clogheder, Balbriggan, Co. Dublin, K32 H319, Ireland",53.6098684,-6.2037491,ROOFTOP,ChIJ9bMvPNAiZ0gR22kYPNrveNA,street_address,OK
426,"168 BLOCKD CARRAING, NORTHWOOD, SANTRY DUBLIN 9,Dublin,Ireland","9 Northwood Ave, Santry Demesne, Dublin, Ireland",53.40365449999999,-6.259557,ROOFTOP,ChIJMT8szCsRZ0gRRoVfwEw-OEI,street_address,OK
427,"16 BREMORE CASTLE, BALBRIGGAN, DUBLIN,Dublin,Ireland","16 Bremore Castle, Tankardstown, Balbriggan, Co. Dublin, K32 K722, Ireland",53.6148546,-6.199481200000001,ROOFTOP,ChIJ07iFgdkiZ0gREvQCH8Zk0sU,street_address,OK
428,"APT 13, HAZELBROOK, KILMACUD RD UPPER,Dublin,Ireland","Apartment 51, Hazelbrook, Kilmacud Rd Upper, Dundrum, Dublin 14, Ireland",53.2854363,-6.2251096,ROOFTOP,ChIJP37nIxMJZ0gR7Aij9p0nLrk,premise,OK
429,"19 Belarmine Lawns, Belarmine Woods, Stepaside,Dublin,Ireland","19 Belarmine Lawns, Belarmine, Dublin 18, D18 HC91, Ireland",53.2584296,-6.215443899999999,ROOFTOP,ChIJ8xrWU2wJZ0gRyLEkXJX9JY8,street_address,OK
430,"52 SEASKIN VIEW RD, TALLAGHT, DUBLIN,Dublin,Ireland","52 Seskin View Rd, Oldbawn, Dublin 24, D24 Y6AC, Ireland",53.2809586,-6.3527051,ROOFTOP,ChIJD5tfrTALZ0gRvwLHWenMISc,street_address,OK
431,"36 THE PADDOCKS SQUARE, ADAMSTOWN, COUNTY DUBLIN,Dublin,Ireland","36 The Paddocks Square, Doddsborough, Lucan, Co. Dublin, Ireland",53.34670509999999,-6.458730699999999,ROOFTOP,ChIJA39ap0xyZ0gRWH7FpxPrYEs,street_address,OK
432,"19 Abbot's Grove Avenue, Abbot's Grove, Knocklyon,Dublin,Ireland","19 Abbots Grove Ave, Ballycullen, Dublin 16, D16 R656, Ireland",53.2710034,-6.3249036,ROOFTOP,ChIJUaQGiBwLZ0gRrBBvt5pmo4c,premise,OK
433,"6 OLDTOWN RD, SANTRY, DUBLIN 9,Dublin,Ireland","6 Oldtown Rd, Santry, Dublin 9, D09 R2V3, Ireland",53.39210989999999,-6.2573382,ROOFTOP,ChIJ6VfBexkOZ0gRnLcTj8XrcB0,street_address,OK
434,"25 THE HAZELS, ELMFIELD, LEOPARDSTOWN,Dublin,Ireland","Glencairn Cres, Sandyford, Dublin, Ireland",53.2606273,-6.2075062,GEOMETRIC_CENTER,ChIJt4YXproJZ0gRKd4CthR53Tw,"establishment,point_of_interest",OK
435,"APT 8, 262 NORTH CIRCULAR ROAD, DUBLIN 7,Dublin,Ireland","N Circular Rd, Dublin, Ireland",53.3602656,-6.2767753,GEOMETRIC_CENTER,ChIJf673GNUNZ0gRWjjvJLjSxwM,route,OK
436,"11 KNOCKLYON GATE, KNOCKLYON, DUBLIN 16,Dublin,Ireland","Dunmhuire, 11 Knocklyon Ave, Knocklyon, Dublin 16, D16 PX77, Ireland",53.2866016,-6.3215322,ROOFTOP,ChIJF5DVHw0LZ0gR407NOf9Nbm0,street_address,OK
437,"APT 86 THE LIGHTHOUSE, CHURCH RD, EAST WALL,Dublin,Ireland","The Lighthouse, Church Rd, East Wall, Dublin 3, Ireland",53.35676609999999,-6.234039699999999,ROOFTOP,ChIJMc8YFvYOZ0gRPP-eBxoNBEc,subpremise,OK
438,"48 GRANGE ABBEY RD, DONAGHMEDE, DUBLIN 13,Dublin,Ireland","48 Céide Mhainistir Na Gráinsí, Bóthar Mhainistir Na Gráinsí, Donaghmede, Dublin 13, D13 H3N0, Ireland",53.3985967,-6.1581687,ROOFTOP,ChIJC6vycVEFZ0gR8QzuL03QIWU,street_address,OK
439,"16 ASHINGTON AVE, NAVAN RD, DUBLIN 7,Dublin,Ireland","16 Ashington Ave, Ashtown, Dublin 7, D07 R7Y8, Ireland",53.3710228,-6.3157047,ROOFTOP,ChIJkTsmyLwNZ0gRbM8zH4m5vrI,street_address,OK
440,"30 MALTON HOUSE, IFSC, DUBLIN 1,Dublin,Ireland","Mayor Street Lower, North Dock, Dublin, Ireland",53.3496231,-6.2454,GEOMETRIC_CENTER,ChIJi712rVUPZ0gRezoei4te7tQ,"establishment,point_of_interest",OK
441,"12 The Park, The Paddock, Clonsilla,Dublin,Ireland","The Paddocks, Hansfield, Dublin, Ireland",53.3961029,-6.4391348,GEOMETRIC_CENTER,ChIJpecohXttZ0gR73PXVzgWqNs,route,OK
442,"18 MINISTERS PARK, LUSK, DUBLIN,Dublin,Ireland","18 Ministers Park, Regles, Lusk, Co. Dublin, K45 N478, Ireland",53.5275247,-6.175114799999999,ROOFTOP,ChIJw3D9N8kZZ0gREBGfNLRdaw4,street_address,OK
443,"8 SYDENHAM RD, DUNDRUM, DUBLIN 14,Dublin,Ireland","8 Sydenham Rd, Drummartin, Dublin 14, D14 D7T6, Ireland",53.2905575,-6.240162799999999,ROOFTOP,ChIJ76EAaWgJZ0gRQklat5mt2EU,premise,OK
444,"54 BOTHAR RIBH, ARTANE, DUBLIN,Dublin,Ireland","54 Ribh Rd, Harmonstown, Dublin 5, D05 XK49, Ireland",53.3814302,-6.190405999999999,ROOFTOP,ChIJnbWINZUPZ0gRz0Z_MgbG4SY,street_address,OK
445,"8 BARNEWALL DRIVE, DONABATE, CO DUBLIN,Dublin,Ireland","8 Barnewall Dr, Ballisk Common, Donabate, Co. Dublin, K36 YX84, Ireland",53.49116739999999,-6.1481207,ROOFTOP,ChIJmZyg6ycaZ0gRI5gp4Q_SWI0,street_address,OK
446,"Apt 34 New Bancroft Place, Main Street, Tallaght,Dublin,Ireland","New Bancroft Center, Bancroft Rd, Tallaght, Dublin 24, D24 V04C, Ireland",53.28699,-6.3594059,GEOMETRIC_CENTER,ChIJX9EP7EkLZ0gRR3ypB_mL32w,"establishment,point_of_interest",OK
447,"37 PARKSIDE DRIVE, PARKSIDE, MALAHIDE ROAD,Dublin,Ireland","Malahide Rd, Dublin, Ireland",53.3905103,-6.1979019,GEOMETRIC_CENTER,EhxNYWxhaGlkZSBSZCwgRHVibGluLCBJcmVsYW5kIi4qLAoUChIJb4YkWt8PZ0gRJkq4vAlfx-4SFAoSCS-sJ-qADmdIEaBxMZepxwAK,route,OK
448,"86 BOROIMHE BEECH, SWORDS, DUBLIN,Dublin,Ireland","86 Boroimhe Beech, Nevinstown West, Swords, Co. Dublin, K67 XA97, Ireland",53.4435393,-6.2338799,ROOFTOP,ChIJ2XLuTlUQZ0gRBZ9Nee1Bc_8,street_address,OK
449,"TOP FLOOR APARTMENT, 25 HERBERT PLACE, DUBLIN 2,Dublin,Ireland","25 Herbert Pl, Dublin, D02 AY86, Ireland",53.3361803,-6.243289499999999,ROOFTOP,ChIJybFEjZUOZ0gR0h8PPCfE_k4,street_address,OK
450,"14 BRIDGE AVENUE, ROYAL CANAL PARK, DUBLIN 15,Dublin,Ireland","14 Bridge Ave, Ashtown, Dublin 15, D15 W0HP, Ireland",53.3761546,-6.3130311,ROOFTOP,ChIJIWA2OpYNZ0gR47597W8tz74,street_address,OK
451,"94 Ashfield Avenue, Ridgewood, Swords,Dublin,Ireland","94 Ashfield Ave, Rathingle, Swords, Co. Dublin, K67 X3Y0, Ireland",53.4506343,-6.2509901,ROOFTOP,ChIJ98kOZg8RZ0gRe7PzTDP-8ng,street_address,OK
452,"62 RATHDOWN SQ, NORTH CIRCULAR RD, DUBLIN 7,Dublin,Ireland","62 Rathdown Square, N Circular Rd, Dublin 7, Ireland",53.3571969,-6.2875436,ROOFTOP,ChIJLfMjD80NZ0gR2DA5Aq9GmPw,premise,OK
453,"34 The Way, The paddocks, Hansfield,Dublin,Ireland","34 The Way, The Paddocks, Hansfield, Dublin, D15 EP9A, Ireland",53.3909604,-6.435824999999999,ROOFTOP,ChIJ641OY-RtZ0gRLuZqgDE1h2k,street_address,OK
454,"48 GALTRIM GRANGE, BROOMFIELD, MALAHIDE,Dublin,Ireland","48 Galtrim Grange, Broomfield, Malahide, Co. Dublin, K36 VH93, Ireland",53.43846910000001,-6.1552035,ROOFTOP,ChIJs33j5I0aZ0gRGPHVv5V7DbA,street_address,OK
455,"APT 81, THE MALTHOUSE, MARROWBONE LANE DUBLIN 8,Dublin,Ireland","The Malthouse, Marrowbone Ln, Saint Catherine's, Dublin 8, D08 NH61, Ireland",53.33841959999999,-6.2876366,ROOFTOP,ChIJxUOvATwMZ0gRLCPLAVOUNgY,premise,OK
456,"4 MULLINS WING, LINDEN, GROVE AVE,Dublin,Ireland","Linden Grove, Dublin, Ireland",53.2923023,-6.1906989,GEOMETRIC_CENTER,ChIJJxfrH-cIZ0gRD3pS_dDFlMM,route,OK
457,"Apartment 72 Neptune Block, Honeypark, Dun-Laoghaire,Dublin,Ireland","Dún Laoghaire, Dublin, Ireland",53.2943958,-6.133866599999999,APPROXIMATE,ChIJjxxH-94HZ0gR8Ckyl6nHAAo,"neighborhood,political",OK
458,"24 BELMONT HALL, MIDDLE GARDINER ST, DUBLIN 1,Dublin,Ireland","Belmont Hall, Gardiner Street Middle, Rotunda, Dublin 1, D01 NF43, Ireland",53.3545478,-6.2573861,ROOFTOP,ChIJHy8SxYcOZ0gR85bDZ8lJk68,subpremise,OK
459,"23 TUSCANY PARK, BALDOYLE, DUBLIN,Dublin,Ireland","23 Tuscany Park, Baldoyle, Dublin 13, D13 P2N8, Ireland",53.3947258,-6.1340426,ROOFTOP,ChIJbZK03DkFZ0gREeVsiC7TIX0,street_address,OK
460,"11 Dalkey Manor, Killiney Road, Dalkey,Dublin,Ireland","11 Dalkey Manor, Dalkey, Co. Dublin, A96 C5P0, Ireland",53.2712332,-6.117222,ROOFTOP,ChIJK7ddWskHZ0gRlI39WBBYmgo,premise,OK
461,"2 BARNHILL PARK, DALKEY, CO DUBLIN,Dublin,Ireland","2 Barnhill Park, Dalkey, Co. Dublin, A96 NH58, Ireland",53.2752612,-6.1161553,ROOFTOP,ChIJVxhfG8sHZ0gR6FOyBBoTa7w,premise,OK
462,"19 MELVILLE RISE, CITYGATE, DUBLIN 11,Dublin,Ireland","19 Melville Rise, Meakstown, Dublin, Ireland",53.4027209,-6.2986654,RANGE_INTERPOLATED,EiwxOSBNZWx2aWxsZSBSaXNlLCBNZWFrc3Rvd24sIER1YmxpbiwgSXJlbGFuZCIwEi4KFAoSCYmr79QIEmdIEb-m_IQFDFEGEBMqFAoSCYmr79QIEmdIEZhyXPXO2n-_,street_address,OK
463,"7 BEECHLAWN MEWS, BEECHLAWN WAY, TERENURE DUBLIN 6,Dublin,Ireland","Apartment 5, Beechlawn Mews, Beechlawn Way, Terenure, Dublin 6W, Co. Dublin, Ireland",53.3088087,-6.2827524,ROOFTOP,ChIJ44T3NfQLZ0gRTbcEzQQS2HI,premise,OK
464,"146A ROCHESTOWN AVE, DUN LAOGHAIRE, DUBLIN,Dublin,Ireland","146 Rochestown Ave, Dún Laoghaire, Dublin, A96 V577, Ireland",53.270458,-6.142954599999999,ROOFTOP,ChIJDYXL1H4IZ0gRjDB1r0pZVak,premise,OK
465,"25 Castlegrange Court, Castaheaney,Dublin,Ireland","25 Castlegrange Ct, Castaheany, Dublin 15, D15 DP2H, Ireland",53.39962980000001,-6.4280477,ROOFTOP,ChIJn1MYcGZtZ0gRJE-BWMfTiUg,street_address,OK
466,"45 MONOLOE PARK ROAD, BLACKROCK, DUBLIN,Dublin,Ireland","45 Monaloe Park Rd, Johnstown, Blackrock, Co. Dublin, A94 K8F2, Ireland",53.2680091,-6.1546276,ROOFTOP,ChIJucU_6WQIZ0gR8jFJUCDxpUc,street_address,OK
467,"33 EMFIELD COURT, EMFIELD RD, CLONDALKIN,Dublin,Ireland","Apartment 62, Elmfield Court, Ninth Lock Rd, Clondalkin, Dublin 22, Ireland",53.32633389999999,-6.394736399999999,ROOFTOP,ChIJe-vqckdzZ0gRmOkEEd3qF1Y,premise,OK
468,"Apartment 43 Neptune Block, Honeypark, Dun-Laoghaire,Dublin,Ireland","Dún Laoghaire, Dublin, Ireland",53.2943958,-6.133866599999999,APPROXIMATE,ChIJjxxH-94HZ0gR8Ckyl6nHAAo,"neighborhood,political",OK
469,"50 GREENTREES RD, TERENURE, DUBLIN 12,Dublin,Ireland","50 Greentrees Rd, Manor Estate, Dublin 12, D12 YV10, Ireland",53.30865379999999,-6.324493400000001,ROOFTOP,ChIJH08X7H0LZ0gRH_MuaBTdiXA,street_address,OK
470,"34 Golden Ridge Lodge, Skerries Road, Rush,Dublin,Ireland","Golden Ridge Lodge, Golden Ridge Wy, Rush, Co. Dublin, Ireland",53.52528909999999,-6.092740399999999,ROOFTOP,ChIJAyGniEIZZ0gRgze8chWCnMQ,"establishment,point_of_interest",OK
471,"9 MONTGOMERY COURT, FOLEY ST, DUBLIN 1,Dublin,Ireland","Foley St, Mountjoy, Dublin, Ireland",53.3519893,-6.2513988,GEOMETRIC_CENTER,ChIJs9L_OYkOZ0gR7UchuqdZww8,route,OK
472,"8 MOUNT SYMON CRESCENT, CLONSILLA, DUBLIN 15,Dublin,Ireland","8 Mount Symon Cres, Clonsilla, Dublin, D15 X8X8, Ireland",53.3885418,-6.4249605,ROOFTOP,ChIJxwwAZJ5yZ0gRfz3oxOaCJr4,street_address,OK
473,"18 The Avenue, The Paddocks, Hansfield,Dublin,Ireland","18 The Avenue, Castaheany, Dublin, Ireland",53.3968213,-6.4381986,RANGE_INTERPOLATED,EioxOCBUaGUgQXZlbnVlLCBDYXN0YWhlYW55LCBEdWJsaW4sIElyZWxhbmQiMBIuChQKEgm5AYR0e21nSBHWF3uaNN4zZBASKhQKEglbRxl4e21nSBGmIIh-sKwTcw,street_address,OK
